D,F,X,Y,Z,date
NA,NA,23140.17430574531,5074.291388925602,-53723.0,1986-03-16
NA,NA,23148.96542304171,5076.219148423294,-53722.0,1986-03-17
NA,NA,23137.39150998541,5072.975765135786,-53723.0,1986-03-18
NA,NA,23139.288322385375,5078.330033930427,-53722.0,1986-03-19
NA,NA,23148.817752018385,5076.892522383991,-53719.0,1986-03-20
NA,NA,23145.3534932433,5074.015832928616,-53719.0,1986-03-21
NA,NA,23132.30335973377,5077.502365656718,-53721.0,1986-03-22
NA,NA,23140.026690801955,5074.964507163878,-53722.0,1986-03-23
NA,NA,23136.119552483542,5074.107611510494,-53720.0,1986-03-24
NA,NA,23132.064829497092,5073.923602493789,-53722.0,1986-03-25
NA,NA,NA,NA,NA,1986-03-26
NA,NA,NA,NA,NA,1986-03-27
NA,NA,NA,NA,NA,1986-03-28
NA,NA,NA,NA,NA,1986-03-29
NA,NA,NA,NA,NA,1986-03-30
NA,NA,NA,NA,NA,1986-03-31
NA,NA,NA,NA,NA,1986-04-01
NA,NA,NA,NA,NA,1986-04-02
NA,NA,23134.109133267633,5078.6041005440675,-53721.0,1986-04-03
NA,NA,23141.24182920871,5078.758765887703,-53719.0,1986-04-04
NA,NA,23144.319833462785,5078.728624998704,-53715.0,1986-04-05
NA,NA,23147.545579094174,5078.024976677226,-53715.0,1986-04-06
NA,NA,23147.250112403504,5079.37163769653,-53717.0,1986-04-07
NA,NA,23145.148842855375,5079.616229802255,-53716.0,1986-04-08
NA,NA,23141.00347538156,5075.178731077223,-53717.0,1986-04-09
NA,NA,23121.41150106445,5075.816604098761,-53722.0,1986-04-10
NA,NA,23135.676664966184,5076.126599498792,-53720.0,1986-04-11
NA,NA,23129.724640916145,5070.589614176692,-53721.0,1986-04-12
NA,NA,23135.437915903425,5072.547430963867,-53718.0,1986-04-13
NA,NA,23139.43603522825,5077.656937168993,-53716.0,1986-04-14
NA,NA,23148.374621423354,5078.912618488637,-53716.0,1986-04-15
NA,NA,23137.925499583107,5075.209116454391,-53719.0,1986-04-16
NA,NA,23141.98025996116,5075.39295499057,-53719.0,1986-04-17
NA,NA,23139.43603522825,5077.656937168993,-53716.0,1986-04-18
NA,NA,23140.026690801955,5074.964507163878,-53717.0,1986-04-19
NA,NA,23146.421089660715,5078.484000182508,-53715.0,1986-04-20
NA,NA,23145.73972636446,5076.923135068526,-53716.0,1986-04-21
NA,NA,23138.163842787373,5078.788732003632,-53717.0,1986-04-22
NA,NA,23146.273352756598,5079.157300130588,-53714.0,1986-04-23
NA,NA,23144.319833462785,5078.728624998704,-53715.0,1986-04-24
NA,NA,23141.832612973783,5076.066125761458,-53718.0,1986-04-25
NA,NA,23143.49079201675,5077.841072723312,-53717.0,1986-04-26
NA,NA,23150.180391344227,5080.014650394356,-53713.0,1986-04-27
NA,NA,23137.039356083755,5079.247368954522,-53719.0,1986-04-28
NA,NA,23141.53726025411,5077.412454417182,-53717.0,1986-04-29
NA,NA,23144.319833462785,5078.728624998704,-53716.0,1986-04-30
NA,NA,23150.180391344227,5080.014650394356,-53714.0,1986-05-01
NA,NA,23125.135518084673,5068.173563545239,-53716.0,1986-05-02
NA,NA,23102.115523817265,5075.102691000584,-53725.0,1986-05-03
NA,NA,23125.079820451287,5073.096519657073,-53722.0,1986-05-04
NA,NA,23130.0544540712,5078.419237489257,-53720.0,1986-05-05
NA,NA,23085.326754344173,5062.967968016508,-53727.0,1986-05-06
NA,NA,23115.698657748573,5073.857661007131,-53723.0,1986-05-07
NA,NA,23130.111272801754,5073.495097840255,-53721.0,1986-05-08
NA,NA,23133.575477346807,5076.370911773341,-53721.0,1986-05-09
NA,NA,23138.606962610145,5076.769526957987,-53719.0,1986-05-10
NA,NA,23142.36631416897,5078.29994986682,-53717.0,1986-05-11
NA,NA,23136.505756287526,5077.013924471166,-53720.0,1986-05-12
NA,NA,NA,NA,NA,1986-05-13
NA,NA,NA,NA,NA,1986-05-14
NA,NA,23139.288322385375,5078.330033930427,-53717.0,1986-05-15
NA,NA,23138.31156897371,5078.11566795179,-53717.0,1986-05-16
NA,NA,23134.40455532704,5077.258204037238,-53718.0,1986-05-17
NA,NA,23142.218582620375,5078.973131866341,-53717.0,1986-05-18
NA,NA,23144.61526274945,5077.382134457206,-53715.0,1986-05-19
NA,NA,23142.07083148977,5079.64630956824,-53716.0,1986-05-20
NA,NA,23146.421089660715,5078.484000182508,-53714.0,1986-05-21
NA,NA,23152.13391063804,5080.443325526241,-53713.0,1986-05-22
NA,NA,23147.10234967871,5080.04496175953,-53715.0,1986-05-23
NA,NA,23146.273352756598,5079.157300130588,-53715.0,1986-05-24
NA,NA,23138.31156897371,5078.11566795179,-53717.0,1986-05-25
NA,NA,23140.56049437279,5077.198145264118,-53715.0,1986-05-26
NA,NA,23143.047578665373,5079.860703959392,-53714.0,1986-05-27
NA,NA,23142.218582620375,5078.973131866341,-53715.0,1986-05-28
NA,NA,23148.908061718972,5081.147070306305,-53714.0,1986-05-29
NA,NA,23149.88480889457,5081.361464697457,-53712.0,1986-05-30
NA,NA,23134.790361370084,5080.164459489267,-53716.0,1986-05-31
NA,NA,23130.883447520322,5079.3065409788405,-53715.0,1986-06-01
NA,NA,23140.265075797044,5078.544399909065,-53713.0,1986-06-02
NA,NA,23138.992837961167,5079.676214561493,-53715.0,1986-06-03
NA,NA,23133.72313320354,5075.697981192662,-53716.0,1986-06-04
NA,NA,23142.514026135428,5077.626763570247,-53714.0,1986-06-05
NA,NA,23144.319833462785,5078.728624998704,-53713.0,1986-06-06
NA,NA,23139.583728491467,5076.983836111052,-53712.0,1986-06-07
NA,NA,23138.45927558134,5077.442599603051,-53714.0,1986-06-08
NA,NA,23142.752005184033,5081.207103292532,-53712.0,1986-06-09
NA,NA,23132.45104850371,5076.829472079962,-53718.0,1986-06-10
NA,NA,23144.024325840972,5080.075098350544,-53714.0,1986-06-11
NA,NA,23150.861556070173,5081.57585908861,-53712.0,1986-06-12
NA,NA,23146.273352756598,5079.157300130588,-53712.0,1986-06-13
NA,NA,23148.07910309038,5080.2593277381675,-53711.0,1986-06-14
NA,NA,23149.055856502044,5080.473693716805,-53710.0,1986-06-15
NA,NA,23151.00936332538,5080.902425674081,-53711.0,1986-06-16
NA,NA,23154.916376972044,5081.759889588633,-53710.0,1986-06-17
NA,NA,23145.00107301657,5080.289492741696,-53712.0,1986-06-18
NA,NA,23147.931314543373,5080.932675915153,-53712.0,1986-06-19
NA,NA,23150.861556070173,5081.57585908861,-53711.0,1986-06-20
NA,NA,23143.58091753205,5082.094776137726,-53713.0,1986-06-21
NA,NA,23144.024325840972,5080.075098350544,-53712.0,1986-06-22
NA,NA,23145.830024532115,5081.177174185888,-53711.0,1986-06-23
NA,NA,23145.68220928699,5081.850456939442,-53713.0,1986-06-24
NA,NA,23145.830024532115,5081.177174185888,-53713.0,1986-06-25
NA,NA,23149.58914809094,5082.708261801989,-53711.0,1986-06-26
NA,NA,23138.490919627744,5086.621566649552,-53714.0,1986-06-27
NA,NA,23120.673008912287,5079.179423386709,-53716.0,1986-06-28
NA,NA,23131.712408919102,5080.193896994279,-53716.0,1986-06-29
NA,NA,23135.914862277124,5079.705944783076,-53714.0,1986-06-30
NA,NA,23136.743818294966,5080.59341874448,-53715.0,1986-07-01
NA,NA,23133.132392328927,5078.389677740583,-53715.0,1986-07-02
NA,NA,23134.109133267633,5078.6041005440675,-53716.0,1986-07-03
NA,NA,23139.969578899872,5079.890637364978,-53714.0,1986-07-04
NA,NA,23141.923060777288,5080.319482971948,-53713.0,1986-07-05
NA,NA,23144.85328359341,5080.962751382403,-53712.0,1986-07-06
NA,NA,23147.635678688966,5082.279359370715,-53711.0,1986-07-07
NA,NA,23146.95456736777,5080.718281524,-53710.0,1986-07-08
NA,NA,23142.07083148977,5079.64630956824,-53712.0,1986-07-09
NA,NA,23143.43307559592,5082.7679934670205,-53712.0,1986-07-10
NA,NA,23145.68220928699,5081.850456939442,-53711.0,1986-07-11
NA,NA,23149.58914809094,5082.708261801989,-53710.0,1986-07-12
NA,NA,23145.386520042055,5083.197009545811,-53709.0,1986-07-13
NA,NA,23147.635678688966,5082.279359370715,-53709.0,1986-07-14
NA,NA,23154.17702004967,5085.127581900367,-53708.0,1986-07-15
NA,NA,23149.441288306694,5083.381653903365,-53707.0,1986-07-16
NA,NA,23142.160623232838,5083.899850360116,-53710.0,1986-07-17
NA,NA,23141.775270483045,5080.992652076896,-53710.0,1986-07-18
NA,NA,23145.534374456933,5082.523735392939,-53709.0,1986-07-19
NA,NA,23147.635678688966,5082.279359370715,-53706.0,1986-07-20
NA,NA,23152.075657922574,5085.3720345545025,-53706.0,1986-07-21
NA,NA,23135.767089832523,5080.378939116874,-53709.0,1986-07-22
NA,NA,23138.401634162412,5082.368524240473,-53709.0,1986-07-23
NA,NA,23148.020881683897,5085.187239534682,-53706.0,1986-07-24
NA,NA,23136.981328478418,5084.173089661776,-53710.0,1986-07-25
NA,NA,23122.921908911492,5078.263324639724,-53713.0,1986-07-26
NA,NA,23122.388242003155,5076.031026902247,-53714.0,1986-07-27
NA,NA,23131.178910451516,5077.960832133612,-53713.0,1986-07-28
NA,NA,23128.396371031373,5076.64478809211,-53713.0,1986-07-29
NA,NA,23131.86017598276,5079.521020606448,-53711.0,1986-07-30
NA,NA,23134.642575588306,5080.837421112465,-53713.0,1986-07-31
NA,NA,23136.448202196672,5081.939451338469,-53711.0,1986-08-01
NA,NA,23138.54946448058,5081.695453270045,-53710.0,1986-08-02
NA,NA,23134.199100789898,5082.856280184588,-53713.0,1986-08-03
NA,NA,23122.478658790005,5080.28116090053,-53714.0,1986-08-04
NA,NA,23135.767089832523,5080.378939116874,-53714.0,1986-08-05
NA,NA,23134.34694529809,5082.183331460696,-53711.0,1986-08-06
NA,NA,23139.230494007308,5083.256155772833,-53710.0,1986-08-07
NA,NA,23136.448202196672,5081.939451338469,-53710.0,1986-08-08
NA,NA,23145.090752458367,5084.543544947399,-53708.0,1986-08-09
NA,NA,23141.183913490993,5083.685285497689,-53710.0,1986-08-10
NA,NA,23137.57274225751,5081.48094523065,-53711.0,1986-08-11
NA,NA,NA,NA,NA,1986-08-12
NA,NA,23128.10098466923,5077.990335057984,-53714.0,1986-08-13
NA,NA,23141.627460607167,5081.665816882512,-53711.0,1986-08-14
NA,NA,23141.627460607167,5081.665816882512,-53709.0,1986-08-15
NA,NA,23145.534374456933,5082.523735392939,-53707.0,1986-08-16
NA,NA,23147.19207800823,5084.299352299492,-53706.0,1986-08-17
NA,NA,23146.511102919372,5082.738215020546,-53709.0,1986-08-18
NA,NA,23140.265075797044,5078.544399909065,-53710.0,1986-08-19
NA,NA,23146.067462200208,5084.758109809826,-53707.0,1986-08-20
NA,NA,23123.568861963224,5070.650065429962,-53711.0,1986-08-21
NA,NA,23124.48938232897,5075.787210527501,-53713.0,1986-08-22
NA,NA,23120.525251790023,5079.851974353187,-53712.0,1986-08-23
NA,NA,23129.996588992737,5083.3435643466255,-53711.0,1986-08-24
NA,NA,23128.48668684703,5080.89594228613,-53712.0,1986-08-25
NA,NA,23131.326612558172,5077.287971265566,-53714.0,1986-08-26
NA,NA,23136.06261514505,5079.032946151037,-53711.0,1986-08-27
NA,NA,23140.355066128148,5082.797597142478,-53708.0,1986-08-28
NA,NA,23129.90671905788,5079.092061351234,-53710.0,1986-08-29
NA,NA,23129.996588992737,5083.3435643466255,-53710.0,1986-08-30
NA,NA,23122.62642839597,5079.608553111564,-53712.0,1986-08-31
NA,NA,23134.642575588306,5080.837421112465,-53710.0,1986-09-01
NA,NA,23130.44010633072,5081.3250720109845,-53712.0,1986-09-02
NA,NA,23135.856735075584,5084.631464920313,-53711.0,1986-09-03
NA,NA,23137.424918179542,5082.153987789471,-53710.0,1986-09-04
NA,NA,23139.526186703646,5081.90996130944,-53710.0,1986-09-05
NA,NA,23132.245693789915,5082.427093637246,-53711.0,1986-09-06
NA,NA,23141.183913490993,5083.685285497689,-53709.0,1986-09-07
NA,NA,23141.568927970296,5086.592528599058,-53709.0,1986-09-08
NA,NA,23142.01272878983,5084.5730263739615,-53709.0,1986-09-09
NA,NA,23151.63178733811,5087.392414932785,-53705.0,1986-09-10
NA,NA,23142.160623232838,5083.899850360116,-53707.0,1986-09-11
NA,NA,23058.73335123247,5076.823538075697,-53740.0,1986-09-12
NA,NA,23095.517064557735,5077.174462308976,-53723.0,1986-09-13
NA,NA,23114.51729156023,5079.236790912896,-53718.0,1986-09-14
NA,NA,23121.116162895913,5077.161744702775,-53716.0,1986-09-15
NA,NA,23128.04320696512,5082.914264155396,-53715.0,1986-09-16
NA,NA,23129.01989797893,5083.12891425101,-53716.0,1986-09-17
NA,NA,23122.478658790005,5080.28116090053,-53716.0,1986-09-18
NA,NA,23119.696299170442,5078.964858524281,-53717.0,1986-09-19
NA,NA,23127.74745586024,5084.259790564408,-53715.0,1986-09-20
NA,NA,23127.066515951316,5082.699614059781,-53713.0,1986-09-21
NA,NA,23136.004631221105,5083.958467977042,-53711.0,1986-09-22
NA,NA,23112.35802633738,5084.400796789923,-53718.0,1986-09-23
NA,NA,23115.493988817543,5079.45141259763,-53718.0,1986-09-24
NA,NA,23125.852075580697,5078.906848757909,-53714.0,1986-09-25
NA,NA,23120.673008912287,5079.179423386709,-53714.0,1986-09-26
NA,NA,23127.066515951316,5082.699614059781,-53714.0,1986-09-27
NA,NA,23128.634474333725,5080.223159730452,-53715.0,1986-09-28
NA,NA,23129.84871073658,5084.016386523292,-53714.0,1986-09-29
NA,NA,23130.44010633072,5081.3250720109845,-53713.0,1986-09-30
NA,NA,23138.01609702246,5079.461791758007,-53712.0,1986-10-01
NA,NA,23130.14444767723,5082.670737868639,-53711.0,1986-10-02
NA,NA,23133.755449814485,5084.875100548547,-53709.0,1986-10-03
NA,NA,23134.880044061778,5084.416814824699,-53710.0,1986-10-04
NA,NA,23130.677491433198,5084.903911314902,-53711.0,1986-10-05
NA,NA,23129.70081290888,5084.689204398071,-53713.0,1986-10-06
NA,NA,23135.56088405479,5085.977445899058,-53711.0,1986-10-07
NA,NA,23142.397633725017,5087.480394316877,-53707.0,1986-10-08
NA,NA,23141.12495091764,5088.611992087537,-53707.0,1986-10-09
NA,NA,23142.841512022296,5085.460819770179,-53710.0,1986-10-10
NA,NA,23141.4209552007,5087.265687400046,-53709.0,1986-10-11
NA,NA,23142.160623232838,5083.899850360116,-53709.0,1986-10-12
NA,NA,23137.158452287265,5092.679035021937,-53709.0,1986-10-13
NA,NA,23104.3071712766,5079.106824560457,-53716.0,1986-10-14
NA,NA,23124.72761040225,5079.365013926443,-53713.0,1986-10-15
NA,NA,NA,NA,NA,1986-10-16
NA,NA,23136.833426089393,5084.846115015928,-53710.0,1986-10-17
NA,NA,23141.568927970296,5086.592528599058,-53708.0,1986-10-18
NA,NA,23130.735686696036,5079.979388954885,-53709.0,1986-10-19
NA,NA,23134.05123670648,5083.529224607574,-53712.0,1986-10-20
NA,NA,NA,NA,NA,1986-10-21
NA,NA,NA,NA,NA,1986-10-22
NA,NA,23140.29629057144,5087.724106569229,-53710.0,1986-10-23
NA,NA,23139.526186703646,5081.90996130944,-53709.0,1986-10-24
NA,NA,23145.771603794234,5086.104684824381,-53707.0,1986-10-25
NA,NA,23146.748301051546,5086.319306509115,-53708.0,1986-10-26
NA,NA,23123.18188663092,5067.745399858194,-53715.0,1986-10-27
NA,NA,23125.260961390668,5081.597629444969,-53714.0,1986-10-28
NA,NA,23137.12921128987,5083.500060005604,-53710.0,1986-10-29
NA,NA,NA,NA,NA,1986-10-30
NA,NA,NA,NA,NA,1986-10-31
NA,NA,NA,NA,NA,1986-11-01
NA,NA,NA,NA,NA,1986-11-02
NA,NA,23140.74019014462,5085.704715398387,-53710.0,1986-11-03
NA,NA,23100.046805620306,5084.51045609615,-53707.0,1986-11-04
NA,NA,23102.501537191245,5078.005388346506,-53721.0,1986-11-05
NA,NA,23126.23765864798,5081.812251129703,-53712.0,1986-11-06
NA,NA,23132.630848481833,5085.333325148564,-53711.0,1986-11-07
NA,NA,23137.720546757406,5080.807898372086,-53709.0,1986-11-08
NA,NA,23137.57274225751,5081.48094523065,-53709.0,1986-11-09
NA,NA,23144.409797818986,5082.982501506415,-53710.0,1986-11-10
NA,NA,23129.552895509765,5085.36201797039,-53713.0,1986-11-11
NA,NA,23132.926662034162,5083.987514633469,-53712.0,1986-11-12
NA,NA,23144.409797818986,5082.982501506415,-53706.0,1986-11-13
NA,NA,23146.215362025363,5084.0848158484905,-53707.0,1986-11-14
NA,NA,23140.20720374915,5083.4707206352605,-53706.0,1986-11-15
NA,NA,23139.230494007308,5083.256155772833,-53708.0,1986-11-16
NA,NA,23138.697275219845,5081.022377999693,-53710.0,1986-11-17
NA,NA,23141.568927970296,5086.592528599058,-53708.0,1986-11-18
NA,NA,23147.13299651978,5089.227253859398,-53706.0,1986-11-19
NA,NA,23147.429036587153,5087.88059963694,-53708.0,1986-11-20
NA,NA,23148.553718255083,5087.421916163304,-53706.0,1986-11-21
NA,NA,23150.44727049657,5092.77990649095,-53704.0,1986-11-22
NA,NA,NA,NA,NA,1986-11-23
NA,NA,NA,NA,NA,1986-11-24
NA,NA,NA,NA,NA,1986-11-25
NA,NA,NA,NA,NA,1986-11-26
NA,NA,NA,NA,NA,1986-11-27
NA,NA,NA,NA,NA,1986-11-28
NA,NA,NA,NA,NA,1986-11-29
NA,NA,NA,NA,NA,1986-11-30
NA,NA,NA,NA,NA,1986-12-01
NA,NA,23129.84871073658,5084.016386523292,-53711.0,1986-12-02
NA,NA,23136.15250778988,5083.285466731932,-53712.0,1986-12-03
NA,NA,23146.008281075257,5089.685810774143,-53710.0,1986-12-04
NA,NA,23146.65894398798,5082.064908155078,-53706.0,1986-12-05
NA,NA,23150.951010909426,5085.830934121965,-53707.0,1986-12-06
NA,NA,23145.771603794234,5086.104684824381,-53708.0,1986-12-07
NA,NA,23149.826356789756,5086.289772563334,-53706.0,1986-12-08
NA,NA,23151.927720651267,5086.045498984392,-53707.0,1986-12-09
NA,NA,23148.612413389954,5082.493810586351,-53704.0,1986-12-10
NA,NA,23145.91954278979,5085.431399468647,-53705.0,1986-12-11
NA,NA,23148.1687939911,5084.5138887504945,-53706.0,1986-12-12
NA,NA,23150.80306028975,5086.504365837005,-53705.0,1986-12-13
NA,NA,23136.004631221105,5083.958467977042,-53708.0,1986-12-14
NA,NA,23141.864814764984,5085.246198085446,-53710.0,1986-12-15
NA,NA,23138.875561239398,5089.528638437751,-53712.0,1986-12-16
NA,NA,23144.498982278725,5087.236564117999,-53704.0,1986-12-17
NA,NA,23152.60848459542,5087.607036617519,-53704.0,1986-12-18
NA,NA,23143.226307406443,5088.36831255073,-53704.0,1986-12-19
NA,NA,23148.760247348233,5081.820442596343,-53704.0,1986-12-20
NA,NA,23149.14550997397,5084.728425201496,-53705.0,1986-12-21
NA,NA,23137.8101171032,5085.060765111542,-53708.0,1986-12-22
NA,NA,23138.163842787373,5078.788732003632,-53707.0,1986-12-23
NA,NA,23134.436256901434,5086.435694606226,-53708.0,1986-12-24
NA,NA,23135.027933963793,5083.743846292308,-53709.0,1986-12-25
NA,NA,23137.95802573573,5084.38771134651,-53709.0,1986-12-26
NA,NA,23143.13733297468,5084.114415222543,-53708.0,1986-12-27
NA,NA,23142.160623232838,5083.899850360116,-53706.0,1986-12-28
NA,NA,23144.9428392898,5085.216806194976,-53707.0,1986-12-29
NA,NA,23144.646954199852,5086.563315780845,-53703.0,1986-12-30
NA,NA,23147.044171942052,5084.9726746722545,-53705.0,1986-12-31
NA,NA,23140.444276676382,5087.0509804832145,-53707.0,1987-01-01
NA,NA,23146.215362025363,5084.0848158484905,-53703.0,1987-01-02
NA,NA,23138.638873661865,5085.948493080116,-53705.0,1987-01-03
NA,NA,23143.81820927961,5085.675441454913,-53707.0,1987-01-04
NA,NA,23151.483791296505,5088.065866450148,-53704.0,1987-01-05
NA,NA,23148.849653289766,5086.075179289662,-53704.0,1987-01-06
NA,NA,23155.98252185405,5086.2301803585115,-53704.0,1987-01-07
NA,NA,23152.75646728973,5086.933552384348,-53700.0,1987-01-08
NA,NA,NA,NA,-53705.0,1987-01-09
NA,NA,23143.522297509247,5087.021885611685,-53701.0,1987-01-10
NA,NA,23148.1687939911,5084.5138887504945,-53701.0,1987-01-11
NA,NA,23144.350990773655,5087.909808150539,-53703.0,1987-01-12
NA,NA,23146.008281075257,5089.685810774143,-53704.0,1987-01-13
NA,NA,23144.20297968478,5088.583047877896,-53703.0,1987-01-14
NA,NA,NA,NA,-53702.0,1987-01-15
NA,NA,23152.400565068834,5093.209604424337,-53698.0,1987-01-16
NA,NA,23155.00580587118,5086.015643907509,-53698.0,1987-01-17
NA,NA,23146.688789522785,5091.247202894425,-53699.0,1987-01-18
NA,NA,23151.77976378974,5086.718959110677,-53700.0,1987-01-19
NA,NA,23141.71688115843,5085.919365494002,-53700.0,1987-01-20
NA,NA,23141.331782111018,5083.012133593479,-53702.0,1987-01-21
NA,NA,23142.78217538109,5090.387920666088,-53700.0,1987-01-22
NA,NA,23141.036025289835,5084.358433100289,-53703.0,1987-01-23
NA,NA,23142.397633725017,5087.480394316877,-53702.0,1987-01-24
NA,NA,23141.864814764984,5085.246198085446,-53703.0,1987-01-25
NA,NA,23139.467598152063,5086.836273566383,-53704.0,1987-01-26
NA,NA,23141.864814764984,5085.246198085446,-53702.0,1987-01-27
NA,NA,23141.953579188306,5089.499930120196,-53701.0,1987-01-28
NA,NA,23136.09362048499,5088.211177236435,-53703.0,1987-01-29
NA,NA,23144.58738677977,5091.490812690793,-53698.0,1987-01-30
NA,NA,23146.98494710678,5089.900574511465,-53699.0,1987-01-31
NA,NA,23146.008281075257,5089.685810774143,-53698.0,1987-02-01
NA,NA,23147.813537891627,5090.788683003957,-53699.0,1987-02-02
NA,NA,23151.72017702717,5091.647851593131,-53698.0,1987-02-03
NA,NA,23150.891611232873,5090.759629460749,-53698.0,1987-02-04
NA,NA,23157.876391581456,5091.5893424582355,-53696.0,1987-02-05
NA,NA,23153.673496594944,5092.077435887718,-53694.0,1987-02-06
NA,NA,23147.13299651978,5089.227253859398,-53697.0,1987-02-07
NA,NA,23144.350990773655,5087.909808150539,-53696.0,1987-02-08
NA,NA,23133.459584623102,5086.220959279059,-53701.0,1987-02-09
NA,NA,23139.763499130815,5085.490065302772,-53699.0,1987-02-10
NA,NA,NA,NA,NA,1987-02-11
NA,NA,NA,NA,NA,1987-02-12
NA,NA,NA,NA,NA,1987-02-13
NA,NA,NA,NA,NA,1987-02-14
NA,NA,NA,NA,NA,1987-02-15
NA,NA,NA,NA,NA,1987-02-16
NA,NA,NA,NA,NA,1987-02-17
NA,NA,23136.922254168552,5089.098997323583,-53703.0,1987-02-18
NA,NA,23139.704150349105,5090.416567857328,-53700.0,1987-02-19
NA,NA,23126.179065278902,5086.735971195657,-53704.0,1987-02-20
